Series Name,Series Code,Country Name,Country Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Morocco,MAR,1053.652373,1057.24917,1072.587895,1109.001609,1166.940915,1263.886967,1309.191402,1306.472016,1336.044281,1351.206454,1295.495422,1377.417926,1363.26532,1417.280283,1469.198553,1571.636024,1535.138398,1684.408815,1699.955377,1725.709022,1816.836081,1747.298302,1704.696985,1854.472546,1727.311371,1913.108705,1857.728788,1966.513397,1962.993308,1976.090832,2095.173958,2134.849898,2235.418678,2315.186662,2363.444676,2512.862411,2571.26444,2691.267812,2771.046755,2839.925168,2948.84549,2995.452357,3087.123497,3125.079481,3222.054178,3212.815395,3305.41922,3361.223789,3396.059363,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,238.2273863,244.1988455,222.1877979,183.5410165,168.9441707,168.9188873,164.4646319,188.9685896,204.918207,217.4209443,216.5288561,221.3855168,200.6312589,213.1721644,218.3318736,215.5476273,232.5284495,251.9133021,270.0671693,294.1346592,289.747104,315.6794443,335.0389281,347.5827368,364.1823936,377.3299704,402.399957,421.6392889,440.2396828,455.4182947,471.904203,493.1609118,514.5925418,535.3942975,559.1366756,580.0500858,585.181635,589.7190745,592.511396,588.6771296,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Myanmar,MMR,166.9966188,167.1344924,161.7344915,166.5009298,169.4913812,175.7593107,182.0787193,189.6701684,195.169372,206.0900453,214.4750957,221.690799,226.62132,233.0126691,235.0140875,228.194487,215.1299269,187.4660722,191.311496,193.8274561,190.0150939,205.8587694,215.8060991,229.3059498,242.3437013,254.7620247,265.7227625,277.7088425,304.3025442,342.1412626,376.8766631,417.9757775,471.4254303,530.7913374,598.0674879,671.4549402,747.1162512,818.6511894,899.2426442,979.05163,1025.892298,1092.056509,1174.054087,1257.483616,1335.203872,1402.27655,1482.662663,1573.147703,1608.486195,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Namibia,NAM,..,..,..,..,..,..,..,..,..,4216.046033,4165.580537,4058.280282,3890.879078,3779.310163,3683.18612,3728.750212,3720.622684,3611.28853,3547.108788,3501.270568,3675.629921,3834.51407,3681.380312,3658.670626,3717.156597,3753.889426,3832.463667,3881.785218,3939.276634,4007.072949,3989.578682,4117.740229,4229.29307,4676.955666,4719.60806,4968.84702,5144.03064,5185.036112,5106.297618,5318.00694,5490.741701,5668.570051,5883.040697,6112.523237,6274.753115,6142.673813,6013.293355,5942.376908,5766.000218,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3962.909445,3984.234879,4234.732941,3262.14705,3967.316684,4307.080023,4754.075002,5202.443316,5668.502527,7032.92049,8126.057014,8006.853132,7928.027577,7572.791768,8143.327444,8222.941885,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nepal,NPL,275.3288838,278.0657129,270.9469548,281.9850149,279.9288913,285.8704231,288.0069884,294.008074,294.2202144,280.8989781,297.3837261,301.5163221,285.7947211,306.2936756,317.7706309,324.9285044,323.2378114,340.4465808,347.0166668,354.2575541,367.107674,371.96946,375.8895839,396.121863,399.6950744,411.1909353,422.4941703,426.3079018,436.5597065,455.2771432,469.1736562,462.5461963,473.9838638,489.5717666,500.2063771,510.6456529,521.743908,547.6987933,567.9059336,592.4010975,612.0325577,642.5204634,670.8378265,711.304347,731.9993357,729.66143,779.2039687,817.7799944,859.0236835,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Netherlands,NLD,25275.75927,25905.69266,27090.99442,27803.83037,27557.65025,28560.62319,29106.88394,29708.32913,30098.22282,30261.6947,29819.28294,29314.56471,29808.11016,30599.03975,31242.51761,31935.51769,32346.37297,33243.99887,34505.79788,35702.55479,36286.31105,36627.40782,36830.41509,37693.04538,38676.06999,39844.97813,41356.45027,43019.18753,44885.09077,46435.21455,47158.42358,46960.18478,46811.88929,47575.47924,48437.87957,50033.88341,51808.76512,52727.51931,50533.50693,50950.03434,51499.59582,50780.703,50565.30208,51100.83983,51871.57652,52727.10249,53942.08506,54894.12903,55488.96708,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,New Zealand,NZL,20530.8786,21203.58589,22414.46863,23267.57607,22424.13758,22433.04972,21385.40403,21446.6444,22002.62589,22257.22606,23204.05638,23188.22445,23673.89972,24594.83599,24838.11973,25516.54807,25543.12663,25382.80852,25302.01754,25107.88361,23659.53371,23670.62416,24897.96137,25826.94103,26653.32876,27183.81456,27379.26505,27354.01111,28693.92,29354.51371,30192.95972,31060.02137,31838.62261,32632.44249,33337.53578,33871.07772,34586.9971,33941.44385,33554.76223,33700.12604,34233.02201,34808.34165,35449.95541,36184.56965,36792.44551,37353.05943,37725.12122,38522.24699,38992.97446,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nicaragua,NIC,2166.834644,2147.988593,2216.523735,2454.170665,2375.818141,2423.504792,2546.6881,2276.615275,1624.425838,1650.365685,1689.913017,1630.039939,1659.798229,1591.976683,1489.634859,1440.237086,1398.409306,1198.000031,1151.9703,1126.405031,1099.473746,1079.2058,1051.36173,1063.454317,1103.765505,1151.661854,1175.994172,1199.032334,1262.723642,1294.221354,1312.842252,1303.996006,1318.478446,1369.672238,1408.957272,1447.481411,1500.195251,1530.549832,1460.033226,1503.870423,1577.475076,1657.638814,1716.364956,1775.013907,1836.010722,1895.200159,1957.844042,1857.052273,1763.202624,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Niger,NER,840.0520999,774.8930074,625.2317465,661.391264,625.0440215,611.5733303,640.3278364,705.8375039,734.6936918,696.2853036,675.3481379,670.473141,626.2919718,506.1681291,529.7285847,547.3215795,532.1037441,552.1299902,540.8060027,517.3488502,498.7851138,492.2525862,477.4765136,469.9934762,465.2051263,449.7353997,440.8317115,467.8992315,450.4606958,429.2436674,443.9927701,449.0689888,442.2021456,427.6511415,442.2098644,451.2319754,448.253894,465.0037782,456.4067091,476.8695322,469.5539669,499.2387644,505.6268402,518.587388,520.7561095,529.6431447,535.1748356,552.3211625,563.1491091,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nigeria,NGA,1887.839387,1905.82118,1960.188528,2123.756257,1958.832044,2075.465892,2135.604123,1952.40156,2023.349367,2049.201129,1732.591997,1573.278109,1366.342639,1317.360135,1359.957836,1325.82369,1332.795516,1393.397037,1383.51997,1507.07768,1474.45745,1504.327341,1437.278297,1376.440957,1341.616318,1363.546124,1369.093484,1369.876601,1343.907437,1376.418466,1421.710455,1598.819619,1673.289219,1781.878991,1848.193827,1909.668768,1982.657649,2061.419003,2168.570722,2280.437424,2338.025858,2372.46188,2463.890168,2550.470368,2549.723197,2443.440158,2399.731246,2383.41981,2374.36943,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3853.897863,3621.390887,3391.539296,3145.541061,3093.862791,3056.98515,3083.587747,3112.105269,3197.333287,3315.735917,3448.812931,3329.89967,3369.598581,3436.946226,3591.257619,3755.024757,3942.452375,4193.00227,4418.406699,4398.889003,4542.899717,4645.281601,4620.098014,4751.150066,4919.527828,5105.402235,5247.23873,5300.814935,5452.019427,5625.131073,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24927.1129,25233.22737,24745.64738,21880.39493,20613.22409,19460.43224,17494.33028,14542.38617,14804.24673,13655.08519,13652.9197,13860.75121,14249.98704,14626.25237,18630.8248,23239.69929,18577.79149,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Norway,NOR,33835.57348,35367.69116,36713.16921,37917.47862,39576.18779,41685.68557,43236.98884,44738.86922,46536.30155,48504.46082,49110.42516,49045.54391,50825.48776,53749.75372,56565.02047,58641.97873,59391.57409,58922.10988,59288.6384,60226.71564,61789.41067,63629.68868,65051.79767,67952.42733,70409.71935,73575.99282,77045.295,78597.91584,79632.81994,81653.34488,82926.76868,83673.63733,83941.36558,86759.14196,88432.62012,89828.42517,91565.7334,90862.39971,88174.15788,87693.79007,87413.177,88604.57465,88444.89498,89175.49955,90029.35564,90195.96368,91549.03787,92119.52296,92556.32164,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Oman,OMN,8871.754763,9399.409056,7754.121384,8286.717104,9842.703744,11283.75949,10810.31558,9856.661285,9727.434705,9755.858503,10799.55119,11399.70093,12606.12051,13993.31026,15236.33905,14916.55753,13881.56471,14198.90127,15293.66874,14675.25924,14895.84193,15420.33447,15651.17779,15680.28181,16046.59249,16296.0021,17178.54783,17616.00412,17650.57238,18698.5001,19306.963,18768.14319,17874.50969,17666.07745,17632.06285,18078.84705,18340.8829,19168.16071,19454.24326,18712.5763,17971.19919,18213.39795,17786.66165,16870.03322,16658.09465,16679.0645,16067.07272,15796.72645,15082.01602,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pakistan,PAK,459.0634129,450.3758786,469.0674852,472.1551523,477.9678528,487.8818222,491.9627022,515.2982214,517.93877,552.6157743,576.9750046,594.425195,613.7211902,623.646461,649.3211633,663.2887899,684.0288197,713.6509445,726.6617721,736.954428,752.3745491,788.0676442,780.1706665,787.3002813,803.5775256,818.8887703,803.7908616,801.1470084,807.8165766,820.2256409,828.2305535,828.7308342,856.3159578,899.9471812,936.8497796,969.6218016,993.5516737,987.8456798,993.3829437,987.409723,992.8781395,1006.073289,1028.441086,1054.227974,1081.294366,1117.517555,1155.363367,1197.912651,1185.456771,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9341.492841,9798.97135,10019.9813,9608.828757,10046.02,10489.23487,10575.53098,11004.41103,10619.80979,10147.22965,10356.05681,11178.971,11433.60523,11067.64504,11750.87701,12608.8849,12555.72755,12257.71594,12684.72437,12077.84468,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Panama,PAN,3659.496432,3720.793084,3812.689536,3800.647997,3764.702942,3728.566828,3674.150124,3934.139553,4011.9484,4428.695181,4723.081995,4861.03806,4537.459919,4556.330919,4676.20666,4737.794872,4552.223575,3859.42581,3837.296829,4061.588833,4352.257557,4612.623973,4765.077946,4801.313147,4786.355577,4880.750151,5091.18307,5355.359255,5454.855725,5493.64237,5419.109419,5435.169383,5558.096499,5865.941644,6172.866331,6585.456941,7242.248874,7814.537245,7772.388756,8082.028459,8841.561277,9541.060213,10027.34623,10357.50418,10765.91029,11107.22333,11530.07126,11755.11497,11910.15534,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Papua New Guinea,PNG,1653.617626,1705.86892,1774.047719,1776.472787,1717.719569,1618.342922,1590.939089,1683.141082,1669.886792,1588.888915,1542.664419,1506.873037,1514.056281,1469.046421,1488.474627,1519.07114,1522.582643,1528.853871,1471.146419,1393.186263,1490.760346,1658.378602,1915.549641,1982.658115,1872.118109,1968.630714,1845.783983,1733.216429,1723.869455,1643.084126,1606.195503,1571.039332,1572.863074,1582.388263,1646.343986,1695.727312,1784.852979,1736.786308,1811.130399,1949.352517,1928.292678,1976.098782,2010.225861,2237.003857,2336.805551,2416.216653,2452.326778,2397.659966,2489.997044,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Paraguay,PRY,1778.647754,1851.844174,1940.555888,2053.484263,2141.192114,2245.519395,2440.645052,2663.837369,2901.012735,3152.695586,3345.814327,3205.175579,3018.271983,3014.010499,3060.411375,3121.613378,3264.537364,3362.647343,3499.053786,3547.550486,3577.52412,3547.630808,3632.450345,3734.964854,3897.292795,3868.896746,3943.897172,3861.790486,3729.800155,3570.352036,3471.931105,3406.232626,3489.681041,3569.447438,3587.045387,3702.822918,3848.118983,4037.053137,3972.630274,4355.934939,4479.398934,4394.543881,4699.493714,4861.287099,4944.191641,5089.61202,5272.360812,5379.581635,5310.360623,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Peru,PER,3410.492538,3433.410794,3550.588506,3780.111033,3838.479853,3792.284325,3707.272801,3517.334068,3569.240252,3687.80074,3797.800325,3698.646768,3235.621907,3274.504562,3265.409399,3492.397284,3746.713409,3318.84377,2848.191175,2650.213975,2654.788675,2589.343113,2673.740734,2947.027033,3107.114356,3135.414596,3277.955736,3208.224499,3203.713757,3242.579157,3221.302547,3359.162687,3464.396878,3602.999725,3796.2034,4047.748036,4356.738965,4716.197262,4729.735977,5082.354757,5360.226632,5642.578115,5919.209568,5996.496965,6114.227214,6262.368905,6314.291438,6453.560525,6486.634618,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Philippines,PHL,1336.94275,1369.848755,1450.013319,1459.657161,1498.28046,1585.641926,1629.076893,1667.134319,1713.710689,1753.324681,1764.350783,1778.843545,1763.355789,1590.343185,1434.793797,1444.442765,1467.03082,1525.307861,1578.459051,1585.552108,1537.637135,1505.68535,1501.213945,1530.60669,1565.40947,1619.382512,1665.355841,1619.361582,1633.097422,1668.716911,1683.315951,1709.558387,1760.036308,1838.933108,1893.703335,1958.925759,2051.233094,2105.112945,2100.656464,2217.474009,2264.394087,2379.668184,2497.685925,2612.856881,2735.187532,2886.897485,3042.68678,3190.778348,3337.68201,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5947.445969,5510.618493,5631.910835,5827.60187,6123.111141,6549.132907,6944.352448,7387.360885,7727.417992,8087.787386,8545.45223,8655.381855,8835.688726,9150.970542,9612.570059,9954.041963,10571.03541,11323.66135,11797.64186,12123.55476,12613.011,13205.98967,13380.9866,13539.79561,14007.7285,14610.8752,15076.38884,15802.70479,16648.76826,17406.55208,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Portugal,PRT,9380.530892,10148.09092,11281.25522,11252.13083,10361.56885,10765.95111,11249.05033,11441.70041,11958.01211,12372.28203,12463.93616,12652.50223,12572.13321,12288.4332,12598.91336,13108.7005,13948.97646,15009.22469,15999.24385,16667.58481,17435.79939,17639.46754,17257.92222,17377.60891,18059.22365,18621.91398,19354.83489,20183.14655,20853.3298,21497.50043,21761.33139,21809.32437,21525.42321,21858.12448,21988.18879,22305.24449,22819.50352,22859.36932,22124.58005,22498.69086,22149.6308,21337.28613,21256.75959,21540.98796,22018.00945,22533.63231,23380.6927,24085.41571,24658.5002,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Puerto Rico,PRI,11106.2869,11670.34895,12145.55661,12242.54624,11940.20076,12477.86527,13028.47383,13750.27379,14656.39007,15097.65766,15098.82721,14705.51053,14215.01218,14908.95352,15221.41184,15826.47157,16582.42835,17396.8765,17986.62213,17320.80988,17595.03775,18279.71637,18968.30163,19579.58917,20282.03903,20519.80592,21322.11777,22372.42117,23460.46301,24161.16874,25631.62935,25833.2027,25830.83019,28084.93857,27566.64216,27293.44847,27134.51941,26790.83808,26411.42332,26435.74879,26647.38627,26979.67102,27206.88275,27325.6608,27518.7725,27702.08422,27561.05306,27362.43445,27684.46051,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60837.54454,60892.10024,62632.30978,61063.26146,65885.06022,61649.39284,65819.97994,65183.53029,65046.86144,63218.8412,67403.1603,69679.08848,67651.41725,67116.20954,67171.24126,67443.05066,67187.80624,64472.84728,63932.66477,63281.67468,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5381.798415,4727.455612,4352.131587,4424.686783,4605.353288,4902.336837,5108.603764,4874.898913,4785.843091,4775.307031,4899.177313,5227.25923,5627.451371,5800.887388,6442.414091,6784.92543,7373.224321,8024.254093,8918.493732,8496.918085,8214.076893,8411.916546,8621.872961,8980.284574,9339.275429,9660.429691,10172.95065,10981.64036,11540.623,12091.89539,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9883.404239,9570.808312,9061.759783,7737.481414,7070.53517,6183.904885,5928.956436,5714.625975,5804.214782,5505.697258,5876.202924,6491.072227,6851.113637,7206.189511,7767.405042,8360.25165,8929.301054,9693.197844,10535.1258,11087.82105,10219.89424,10674.99578,11125.34459,11553.57642,11731.38178,11608.75864,11355.2363,11356.40004,11550.52512,11844.4386,12011.5318,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Rwanda,RWA,349.6545872,340.3940868,341.8779846,336.4424626,319.2857343,369.5875704,364.8704766,385.2271735,416.5895227,438.5122514,447.0866013,440.6635221,451.7417704,417.0582408,418.1329174,420.6964701,399.7372433,399.5574323,389.0491315,379.0949355,380.2549656,425.5134765,418.3820916,219.6367246,302.0785292,330.5772899,352.513462,353.8205182,342.7162195,351.1602834,367.1869526,405.9644458,408.5971478,432.7889194,464.8243026,496.3102608,520.9221653,563.8170539,583.2327832,610.0124006,642.309381,680.8583268,695.7245144,720.4983628,764.6205667,789.4598952,799.4668681,845.4057963,901.3043583,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,2275.05049,2270.716383,2287.012617,2365.62958,2487.234925,2492.713929,2450.504527,2532.501468,2407.697216,2335.193604,2309.498131,2380.752399,2298.568646,2432.357407,2590.054277,2593.039391,2638.132822,2683.830947,2855.620648,3037.462167,3151.173447,3273.478889,3403.667198,3522.712785,3569.249928,3770.531167,3783.287392,3576.145316,3566.362378,3685.077838,3504.143074,3459.661061,3435.277384,3558.123234,3824.50185,3848.301357,3753.950081,3869.287827,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53525.12592,56925.32287,61379.20933,61992.94024,64627.44968,63993.07944,65570.85627,67658.1594,68391.46726,70111.92417,74189.64472,72918.1351,64581.67294,60239.34071,54476.97974,49939.00739,48865.61825,47940.68549,48640.43108,49491.5857,49542.7688,50023.78642,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,840.7986052,845.0676914,882.8469591,896.8717143,937.7122909,996.5543241,1000.398287,1051.807297,1048.19427,1090.264878,1112.599581,1123.92435,1155.451744,1208.23727,1232.171238,1259.520823,1283.606692,1296.747169,1289.021714,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Saudi Arabia,SAU,25518.72718,29935.80128,35405.04232,39152.08404,33902.42838,37981.32906,38669.52832,34789.68333,36843.93106,36703.1488,35165.53667,26158.19568,20622.72009,18525.13532,15818.84308,17604.06542,15695.1843,17017.1524,16287.18633,18105.90866,20154.16873,20339.37736,19519.19972,19142.06595,18745.96609,18841.03206,18682.58794,18857.63191,17778.41675,18352.02987,17669.12063,16696.41287,18034.72721,18901.01592,19381.85485,19367.58564,19187.80965,19832.65429,18883.20632,19262.55252,20553.90844,21006.64014,20929.49999,21087.35755,21399.10719,21270.47089,20693.94432,20819.74768,20542.16706,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Senegal,SEN,1201.082042,1239.511427,1135.696958,1149.741597,1203.11199,1277.390359,1213.337186,1137.875629,1187.911449,1118.939447,1143.452942,1197.809356,1100.520552,1107.57677,1109.667278,1110.023,1142.544188,1101.978736,1111.787029,1071.58716,1066.498348,1048.048209,1031.139018,1002.410482,1028.330907,1022.811313,1029.579897,1065.012878,1106.457767,1115.163569,1138.548428,1118.41198,1163.981994,1201.695315,1237.212188,1235.129455,1262.321733,1278.7729,1270.5642,1280.22547,1263.452411,1291.622214,1291.415042,1338.716748,1384.519227,1431.756131,1495.341888,1547.094703,1584.471529,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3064.03343,3259.199564,3503.896429,3634.716264,3304.113249,3517.938043,3766.399711,4010.405042,4195.287355,4584.731171,4852.840284,5120.808902,5472.709344,5806.890325,5670.955192,5735.422857,5898.596188,5886.894618,6086.72664,6018.165914,6157.246684,6396.220804,6565.463903,6898.175015,7230.208238,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Seychelles,SYC,3987.086398,4137.686743,4443.872802,4420.572114,4456.798347,5078.450626,4665.232879,5618.905919,6450.741951,6120.538843,5549.823394,5455.590015,5368.841908,5577.917638,6148.434515,6099.421585,6103.373758,6408.805833,7084.066866,7542.559431,7648.213446,8158.411264,8485.291428,8196.092555,8009.794501,8281.280099,9163.685066,9741.360503,9730.699923,9790.270772,9559.551957,9384.152481,8932.195054,8709.782689,9450.279434,10126.29048,11124.65711,10645.0867,10486.18989,10804.68447,11967.36235,11999.95385,12489.31492,12850.4932,13187.61195,13606.09051,14028.72096,14417.05543,15048.74693,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sierra Leone,SLE,483.5898956,478.3467471,479.323944,485.9643048,483.8192956,471.4875048,461.6030459,462.452226,472.7156042,484.6431901,487.7247302,500.066202,478.775225,486.5878055,448.9018174,441.5278005,459.2152915,414.5391557,407.9654328,415.2568746,422.1991585,342.0004257,348.2044188,342.9431526,315.9350444,320.8267921,300.3949176,302.5342493,291.1703752,302.2642656,272.991178,330.3959266,344.8264173,351.8221238,353.8894185,357.21953,375.6680003,386.653814,390.1310354,401.8350014,417.6031684,470.3014046,555.2055624,567.834267,441.1376641,457.8330917,466.9450694,472.8254381,488.4558735,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Singapore,SGP,7490.816021,8332.486222,9045.329001,9440.272386,9673.853743,10254.18189,10806.0854,11506.46661,12447.67976,13533.67198,14293.51778,14651.35369,15699.49223,16760.03729,16632.90359,16872.19682,18414.99427,19975.78578,21368.42671,22571.89477,23406.0356,24221.40959,26323.42846,28341.66063,29473.43126,30413.92088,31856.60879,30116.53591,31586.97085,33850.74725,32597.63719,33565.96895,35609.67138,38619.86803,40498.71453,42785.58416,44742.41483,43216.26117,41983.06982,47236.96023,49194.35676,50143.77871,51724.97797,53068.35522,54009.73892,55042.73367,57378.86197,59073.48758,58829.63537,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7704.543752,7821.120497,8273.794874,8731.684602,9290.027548,9822.387757,10209.05601,10187.84084,10320.64716,10675.97908,11161.46312,11782.99433,12407.53059,13228.0412,14350.86249,15900.7118,16772.76871,15836.60723,16750.79744,17205.53068,17502.06421,17599.79904,18047.19105,18898.17699,19276.3561,19832.19022,20551.10771,20999.13004,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15526.03787,14135.23376,13382.54503,13795.90346,14547.69935,15141.93122,15636.70369,16448.42569,17024.92357,17920.001,18523.16629,19088.88667,19733.59818,20305.51678,21177.10169,21943.36143,23130.38375,24606.93237,25430.34911,23299.20458,23509.54314,23662.83082,22989.92971,22722.43708,23328.47494,23826.1315,24568.63634,25729.5753,26760.48351,27426.79411,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,1814.284446,1722.846753,1638.936512,1648.533936,1600.340051,1503.70537,1457.268467,1535.758187,1512.195953,1533.501316,1524.095801,1570.648048,1720.757548,1739.451723,1827.752038,1956.213846,1932.578945,1862.067015,1834.619512,1776.175881,1481.763725,1327.466304,1256.299976,1303.60713,1355.389658,1395.845344,1429.771638,1459.898981,1510.221277,1513.293443,1604.20583,1677.455203,1663.976198,1705.836778,1677.542385,1656.048136,1707.227827,1751.514212,1773.69306,1749.427255,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Africa,ZAF,6340.192362,6274.512251,6388.084057,6601.926531,6542.610146,6523.660256,6359.017081,6391.87437,6470.051675,6722.195277,6895.106638,6682.469418,6380.608609,6527.405829,6283.111702,6130.938711,6113.400433,6224.408549,6226.392113,6059.797897,5852.044651,5585.757129,5517.529581,5563.500505,5615.29912,5745.107819,5792.126824,5728.498762,5779.156376,5937.626086,6017.177846,6161.466314,6266.01574,6472.107034,6729.827466,7017.714904,7299.020037,7432.116761,7216.679693,7328.615629,7454.720165,7500.041067,7563.992777,7582.696929,7556.788579,7476.621012,7476.386324,7433.615398,7345.962418,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1508.232641,1514.033972,1535.708184,1416.429434,742.3424487,820.2329815,831.8504624,730.9320427,..,..,..,..,..
